lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,416,бог,bɔˑx,validate
rus,417,рабочий,rɐbɔˑt͡ʃʲij,validate
rus,418,начальник,nɐt͡ʃaˑlnʲik,validate
rus,419,мастер,maˑstʲɪr,validate
rus,420,врач,vraˑt͡ʃ,validate
rus,421,учитель,ut͡ʃʲiˑtʲɪl,validate
rus,422,деньги,dʲeˑnʲɡi,validate
rus,423,занятие,zɐnʲaˑtʲijə,validate
rus,424,магазин,məɡɐzʲiˑn,validate
rus,425,цена,t͡sɪnaˑ,validate
rus,426,товар,tɐvaˑr,validate
rus,427,выгода,vɨˑɡədə,validate
rus,428,богатство,bɐɡaˑtstvə,validate
rus,429,мир,mʲiˑr,validate
rus,430,страна,strɐnaˑ,validate
rus,431,государство,ɡəsudaˑrstvə,validate
rus,432,король,kɐrɔˑl,validate
rus,433,власть,vɫəstʲ,validate
rus,434,граница,ɡrɐnʲiˑt͡sə,validate
rus,435,война,vəjnaˑ,validate
rus,436,враг,vraˑk,validate
rus,437,насилие,nɐsʲiˑlijə,validate
rus,438,борьба,bɐrʲbaˑ,validate
rus,439,лук,ɫuˑk,validate
rus,440,стрела,strʲɪɫaˑ,validate
rus,441,ружье,ruʒʲo,validate
rus,442,ошибка,ɐʃɨˑbkə,validate
rus,443,ложь,ɫɔˑʃ,validate
rus,444,вред,vrʲeˑt,validate
rus,445,беда,bʲɪdaˑ,validate
rus,446,вина,vʲinaˑ,validate
rus,447,возраст,vɔˑzrəst,validate
rus,448,окончание,ɐkɐnt͡ʃaˑnʲijə,validate
rus,449,время,vrʲeˑmʲɪ,validate
rus,450,день,dʲeˑnʲ,validate
rus,451,утро,uˑtrə,validate
rus,452,полдень,pɔˑɫdʲɪnʲ,validate
rus,453,вечер,vʲeˑt͡ʃʲɪr,validate
rus,454,ночь,nɔˑt͡ʃʲ,validate
rus,455,неделя,nʲɪdʲeˑlɪ,validate
rus,456,месяц,mʲeˑsʲɪt͡s,validate
rus,457,год,ɡɔˑt,validate
rus,458,весна,vʲɪsnaˑ,validate
rus,459,лето,leˑtə,validate
rus,460,осень,ɔˑsʲɪnʲ,validate
rus,461,зима,zʲimaˑ,validate
rus,462,январь,jɐnvaˑrʲ,validate
rus,463,февраль,fʲɪvraˑl,validate
rus,464,март,maˑrt,validate
rus,465,апрель,ɐprʲeˑl,validate
rus,466,май,məj,validate
rus,467,июнь,jɨjuˑnʲ,validate
rus,468,июль,jɨjuˑl,validate
rus,469,август,aˑvɡust,validate
rus,470,сентябрь,sʲɪntʲaˑbrʲ,validate
rus,471,октябрь,ɐktʲaˑbrʲ,validate
rus,472,ноябрь,nɐjaˑbrʲ,validate
rus,473,декабрь,dʲɪkaˑbrʲ,validate
rus,474,понедельник,pənʲɪdʲeˑlnʲik,validate
rus,475,вторник,vtɔˑrnʲik,validate
rus,476,среда,srʲɪdaˑ,validate
rus,477,четверг,t͡ʃʲɪtvʲeˑrk,validate
rus,478,пятница,pʲaˑtnʲit͡sə,validate
rus,479,суббота,subbɔˑtə,validate
rus,480,воскресенье,vəskrʲɪsʲeˑnʲɪ,validate
rus,481,большой,bɐlʃɔˑj,validate
rus,482,маленький,maˑlɪnʲkij,validate
rus,483,длинный,dliˑnnɨj,validate
rus,484,короткий,kɐrɔˑtkij,validate
rus,485,широкий,ʃɨrɔˑkij,validate
rus,486,узкий,uˑzkij,validate
rus,487,густой,ɡustɔˑj,validate
rus,488,толстый,tɔˑɫstɨj,validate
rus,489,тонкий,tɔˑnkij,validate
rus,490,тонкий,tɔˑnkij,validate
rus,491,крепкий,krʲeˑpkij,validate
rus,492,плоский,pɫɔˑskij,validate
rus,493,гладкий,ɡɫaˑdkij,validate
rus,494,твердый,tvʲordɨj,validate
rus,495,мягкий,mʲaˑɡkij,validate
rus,496,круглый,kruˑɡɫɨj,validate
rus,497,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,validate
rus,498,острый,ɔˑstrɨj,validate
rus,499,тупой,tupɔˑj,validate
rus,500,тяжелый,tʲɪ|ʒoɫɨj,validate
rus,501,красивый,krɐsʲiˑvɨj,validate
rus,502,жаркий,ʒaˑrkij,validate
rus,503,теплый,tʲopɫɨj,validate
rus,504,холодный,xɐɫɔˑdnɨj,validate
rus,505,прохладный,prɐxɫaˑdnɨj,validate
rus,506,свежий,svʲeˑʒɨj,validate
rus,507,влажный,vɫaˑʒnɨj,validate
rus,508,мокрый,mɔˑkrɨj,validate
rus,509,сухой,suxɔˑj,validate
rus,510,полный,pɔˑɫnɨj,validate
rus,510,наполненный,nɐpɔˑɫnʲɪnnɨj,validate
rus,511,пустой,pustɔˑj,validate
rus,512,открытый,ɐtkrɨˑtɨj,validate
rus,513,закрытый,zɐkrɨˑtɨj,validate
rus,514,чистый,t͡ʃʲiˑstɨj,validate
rus,515,грязный,ɡrʲaˑznɨj,validate
rus,516,сырой,sɨrɔˑj,validate
rus,517,зрелый,zrʲeˑɫɨj,validate
rus,518,вкусный,vkuˑsnɨj,validate
rus,519,сладкий,sɫaˑdkij,validate
rus,520,горький,ɡɔˑrʲkij,validate
rus,521,кислый,kiˑsɫɨj,validate
rus,522,светлый,svʲeˑtɫɨj,validate
rus,523,темный,tʲomnɨj,validate
rus,524,черный,t͡ʃʲornɨj,validate
rus,525,белый,bʲeˑɫɨj,validate
rus,526,красный,kraˑsnɨj,validate
rus,527,желтый,ʒoɫtɨj,validate
