lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ekk,548,arukas,ɑrukɑs,validate
ekk,548,mõistlik,mɤistlʲik,validate
ekk,549,osav,osɑv,validate
ekk,550,armas,ɑrmɑs,validate
ekk,551,lõbus,lɤb̥us,validate
ekk,552,õrn,ɤrn,validate
ekk,553,näljane,næljɑnʲe,validate
ekk,554,haige,hɑiɡ̥e,validate
ekk,555,alasti,ɑlɑstʲi,validate
ekk,556,kurb,kurb̥,validate
ekk,557,elus,elus,validate
ekk,558,hea,heɑ,validate
ekk,559,halb,hɑlb̥,validate
ekk,560,õige,ɤiɡ̥e,validate
ekk,561,paha,pɑhɑ,validate
ekk,562,tõene,tɤenʲe,validate
ekk,563,vana,vɑnɑ,validate
ekk,564,uus,uːs,validate
ekk,565,endine,end̥inʲe,validate
ekk,566,vana,vɑnɑ,validate
ekk,567,noor,noːr,validate
ekk,568,vaene,vɑenʲe,validate
ekk,569,rikas,rikɑs,validate
ekk,570,teada,tʲeɑd̥ɑ,validate
ekk,570,tuttav,tutːɑv,validate
ekk,571,tuntud,tuntud̥,validate
ekk,572,võõras,vɤːrɑs,validate
ekk,573,erinev,erinʲev,validate
ekk,574,lähedane,læhed̥ɑnʲe,validate
ekk,575,kauge,kɑuɡ̥e,validate
ekk,576,vasak,vɑsɑk,validate
ekk,577,parem,pɑrem,validate
ekk,578,muu,muː,validate
ekk,578,teine,tʲeinʲe,validate
ekk,579,esimene,esʲimenʲe,validate
ekk,580,teine,tʲeinʲe,validate
ekk,581,kolmas,kolmɑs,validate
ekk,582,viimane,viːmɑnʲe,validate
ekk,583,üksi,yksʲi,validate
ekk,584,korraga,korːɑɡ̥ɑ,validate
ekk,584,ühekorraga,yhekorːɑɡ̥ɑ,validate
ekk,585,koos,koːs,validate
ekk,585,üheskoos,yheskoːs,validate
ekk,586,kaua,kɑuɑ,validate
ekk,587,äkki,ækːi,validate
ekk,587,järsku,jærsku,validate
ekk,588,kohe,kohe,validate
ekk,589,hiljem,hiljem,validate
ekk,590,nüüd,nyːd̥,validate
ekk,591,täna,tænɑ,validate
ekk,592,homme,homːe,validate
ekk,593,pea,peɑ,validate
ekk,593,varsti,vɑrstʲi,validate
ekk,594,siis,sʲiːs,validate
ekk,595,eile,eilʲe,validate
ekk,596,vanasti,vɑnɑstʲi,validate
ekk,597,tookord,toːkord̥,validate
ekk,598,seejärel,sʲeːjærel,validate
ekk,599,enne,enʲːe,validate
ekk,600,enne,enʲːe,validate
ekk,600,esmalt,esmɑlt,validate
ekk,601,kord,kord̥,validate
ekk,601,üks kord,yks kord̥,validate
ekk,602,mõnikord,mɤnʲikord̥,validate
ekk,603,tihti,tʲixtʲi,validate
ekk,603,sageli,sɑɡ̥elʲi,validate
ekk,604,ikka,ikːɑ,validate
ekk,604,alati,ɑlɑtʲi,validate
ekk,605,mitte kunagi,mitʲːe kunɑɡ̥i,validate
ekk,606,siin,sʲiːn,validate
ekk,607,siia,sʲiːɑ,validate
ekk,608,siit,sʲiːt,validate
ekk,609,seal,sʲeɑl,validate
ekk,610,sinna,sʲinːɑ,validate
ekk,611,otse edasi,otsʲe ed̥ɑsʲi,validate
ekk,612,edasi,ed̥ɑsʲi,validate
ekk,613,tagurpidi,tɑɡ̥urpid̥i,validate
ekk,614,tagasi,tɑɡ̥ɑsʲi,validate
ekk,615,all,ɑlː,validate
ekk,615,allpool,ɑlːpoːl,validate
ekk,616,alla,ɑlːɑ,validate
ekk,617,ülal,ylɑl,validate
ekk,618,üles,ylʲes,validate
ekk,619,kõikjal,kɤikjɑl,validate
ekk,620,ei,ei,validate
ekk,620,mitte,mitʲːe,validate
ekk,621,veidi,veid̥i,validate
ekk,621,natuke,nɑtuke,validate
ekk,622,vaevalt,vɑevɑlt,validate
ekk,623,väga,væɡ̥ɑ,validate
ekk,624,nii,nʲiː,validate
ekk,625,veel,veːl,validate
ekk,626,ainult,ɑinult,validate
ekk,627,juba,jub̥ɑ,validate
